id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36195345,12 Porto Je T'aime.  Sweet Rooms. City Center.,39551356,Porto Je T'Aime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12677,-8.60499,Private room,44,1,33,2022-05-15,0.93,22,44,4,69865/AL
36200050,11 Porto Je T'aime. Sweet Rooms. City Center.,39551356,Porto Je T'Aime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12763,-8.60533,Private room,34,1,36,2022-05-25,1.03,22,42,15,69865/AL
36203618,09 Porto Je T'aime.  Sweet Rooms. City Center.,39551356,Porto Je T'Aime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12697,-8.60435,Private room,32,1,30,2022-06-01,0.84,22,39,5,69865/AL
36203907,Casa da Vila Guest House SP Rates II Póvoa Varzim,135011896,Pedro,PÓVOA DE VARZIM,Rates,41.42608,-8.67349,Entire home/apt,71,1,17,2022-04-17,0.51,3,145,7,Exempt
36204781,02 Porto Je T'aime. Sweet Rooms. City Center.,39551356,Porto Je T'Aime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12785,-8.6058,Private room,27,1,30,2022-02-20,0.85,22,78,6,69865/AL
36205165,10 Porto Je T'aime. Sweet Rooms. City Center.,39551356,Porto Je T'Aime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12733,-8.60576,Private room,18,1,22,2022-04-30,0.63,22,0,6,69865/AL
36206106,07 Porto Je T'Aime. City Center sweet rooms.,39551356,Porto Je T'Aime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1283,-8.60583,Private room,31,1,37,2022-04-30,1.04,22,27,13,69865/AL
36210375,"Holiday Home, baixa porto toda equipada vidros dup",197772708,Rosa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16084,-8.60517,Entire home/apt,61,1,1,2022-06-01,1,2,126,1,98859/ A L
36210392,Porto Downtown Apartment 2F,77153972,Silvia & Edu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15547,-8.60878,Entire home/apt,82,2,24,2021-11-14,0.68,18,295,9,31945/AL
36221193,Quarto agradável perto do Hospital De São João,132454225,Rodrigo,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18761,-8.60275,Private room,30,3,8,2022-05-25,0.23,3,288,3,Exempt
36222337,In Out In Espinho,272432884,Cristina,ESPINHO,Anta e Guetim,41.00941,-8.63032,Entire home/apt,71,2,17,2022-01-05,0.48,2,33,3,97172/AL
36251679,Pleasent Room Overlooking the City and the Sea,272432884,Cristina,ESPINHO,Anta e Guetim,41.00744,-8.63313,Private room,50,1,6,2021-10-10,0.17,2,75,1,97172/AL
36257916,"Private Room, Cidade da Maia, Porto",54969502,Carla,MAIA,Cidade da Maia,41.2295,-8.61235,Private room,27,1,47,2022-06-06,1.32,2,65,22,112460/AL
36259361,Praia de Angeiras - Bed & Beach,72748160,Cristiana,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.26367,-8.7242,Private room,35,2,77,2022-05-24,2.18,2,206,35,111487/AL
36261238,"Appartement très bien situé, tout confort",272717698,Isabelle,MAIA,Águas Santas,41.20186,-8.56008,Entire home/apt,33,5,37,2022-06-01,1.06,1,104,17,Exempt
36264173,Porto Spacious Flat,3953109,Feels Like Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15061,-8.61445,Entire home/apt,107,2,29,2022-05-20,0.84,78,283,14,102045/AL
36266520,Flats4rent Mouzinho Historic Apartments - 3F,146581775,Flats4Rent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14263,-8.61299,Entire home/apt,110,4,14,2021-08-29,0.41,17,105,1,76857 / AL
36273025,AP Praia - Almar Apartment,118328335,ALMAR Apartments,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3795,-8.76535,Entire home/apt,81,6,5,2022-04-18,0.40,6,17,4,86406/AL
36273952,AP Pescas - Almar Apartment,118328335,ALMAR Apartments,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3795,-8.76535,Entire home/apt,80,7,1,2021-07-29,0.09,6,33,1,86406/AL
36274482,AP Mar - Almar Apartments,118328335,ALMAR Apartments,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3795,-8.76535,Entire home/apt,75,7,0,,,6,14,0,86406/AL
36275098,AP Siglas - Almar Apartments,118328335,ALMAR Apartments,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3795,-8.76535,Entire home/apt,77,4,1,2019-08-10,0.03,6,41,0,86406/AL
36293347,MyStay - Fantastic double room with balcony,266233897,MyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145672,-8.607889,Private room,115,1,3,2022-05-22,0.56,34,266,3,243968/AL
36293473,You're welcome at Alegria 1024,80533762,Gustavo,PORTO,Bonfim,41.16082,-8.59899,Entire home/apt,60,2,55,2022-05-12,1.54,2,109,14,99085/AL
36303412,Spacious 1 bedroom apartment near the center,29022086,Manuela,PORTO,Bonfim,41.15618,-8.59799,Entire home/apt,60,30,5,2021-10-12,0.14,1,170,3,93861/AL
36304238,Liiiving In Porto | Telégrafo Classic Light Apt I,273028490,Miguens,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16169,-8.61114,Entire home/apt,245,2,3,2019-09-22,0.09,2,207,0,82013/AL
36304628,Liiiving In Porto | Telégrafo Classic Light Apt II,273028490,Miguens,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16261,-8.61016,Entire home/apt,245,2,4,2020-08-18,0.11,2,332,0,82013/AL
36307642,Casa rosa,273049481,Rosa,SANTA MARIA DA FEIRA,Sanguedo,40.99923,-8.50951,Private room,70,7,0,,,1,90,0,Exempt
36312474,Gaia Beach House & Gaia Surf School 1,273088399,Bruno,VILA NOVA DE GAIA,Madalena,41.09981,-8.65911,Shared room,20,1,0,,,5,351,0,96336/AL
36313538,BP Palmilheira Apartment,273096186,Paulo,VALONGO,Ermesinde,41.20646,-8.55193,Entire home/apt,90,3,2,2022-05-02,1.09,1,165,2,91244/AL
36314705,Gaia Beach House & Gaia Surf School 4,273088399,Bruno,VILA NOVA DE GAIA,Madalena,41.10008,-8.65952,Shared room,20,1,4,2022-04-24,0.18,5,332,3,96336/AL
36315051,Gaia Beach House & Gaia Surf School 3,273088399,Bruno,VILA NOVA DE GAIA,Madalena,41.10049,-8.65904,Shared room,20,1,1,2019-07-22,0.03,5,346,0,96336/AL
36315522,Gaia Beach House  & Gaia Surf School 2,273088399,Bruno,VILA NOVA DE GAIA,Madalena,41.09927,-8.65874,Shared room,20,1,2,2021-09-09,0.19,5,349,2,96336/AL
36333488,Arte Home,63896942,Noémia Travassos,MAIA,Cidade da Maia,41.22642,-8.62274,Entire home/apt,55,2,41,2022-02-20,1.16,1,276,16,83100/AL
36340306,T2 Emerald apartment at Charm Palace Guesthouse,183692349,Charm,PORTO,Bonfim,41.148766,-8.60125,Entire home/apt,144,1,4,2022-05-15,0.34,7,293,4,106148/AL
36353014,"""Douro"" Apartment in Porto city center",38963404,Zelije,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1554,-8.61444,Entire home/apt,40,2,10,2021-08-30,0.28,9,0,3,99169/AL
36371577,Kate Home Trindade Apartment - City's Centre 2T,273484256,Luisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15289,-8.61165,Entire home/apt,92,3,9,2020-02-25,0.26,2,46,0,99157/AL
36376763,Dormir sob as estrelas num iate de luxo,273530939,Pedro,VILA NOVA DE GAIA,Canidelo,41.14145,-8.64912,Entire home/apt,100,1,0,,,1,0,0,Exempt
36379412,GuestReady - Porto Poster Apartment,213618200,Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1544,-8.61009,Entire home/apt,43,2,84,2022-05-21,2.38,2,310,31,100672/AL
36387964,Visite o Porto com ótima estadia e a bom preço,273459401,Claudio,PORTO,Lordelo do Ouro e Massarelos,41.1547,-8.63123,Private room,2500,1,1,2019-07-19,0.03,1,160,0,Exempt
36389647,ZD Moreira Flats A,273626770,ZD Moreira,PORTO,Bonfim,41.1543,-8.60272,Entire home/apt,119,3,5,2019-10-29,0.14,1,262,0,95133/AL
36390209,The Porto Way - Ponte São João - 1F,233286085,Antonio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15875,-8.60588,Entire home/apt,100,2,0,,,3,363,0,89792/AL
36398575,Miraporto. Suíte! A sua casa fora de casa!,273690202,Miraporto,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13524,-8.60884,Private room,50,1,23,2020-01-02,0.65,5,0,0,100135/AL
36409842,Nature Essences Design Apartment,273753435,Carla,PORTO,Bonfim,41.15866,-8.60269,Entire home/apt,50,1,23,2022-01-04,0.65,1,0,1,97211/AL
36410183,Sweet Porto Apartment,69339992,Maria,PORTO,Lordelo do Ouro e Massarelos,41.16111,-8.65918,Private room,67,5,8,2020-09-25,0.23,2,61,0,Exempt
36415110,Serpa Pinto 725,273791424,António,PORTO,Paranhos,41.16703,-8.62036,Entire home/apt,31,2,89,2022-06-09,2.52,1,123,44,98980/AL
36441198,Porto A.S. 1829 - Double standard,271791451,Porto AS 1829,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14404,-8.61598,Private room,339,1,0,,,5,1,0,6554
36443564,My home Porto Paris,64501912,Zahia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16154,-8.62235,Entire home/apt,93,3,8,2022-04-24,0.22,1,307,3,673627
36444499,OportoLadoB,274008930,Eliana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13562,-8.60911,Entire home/apt,85,2,16,2020-08-07,0.45,1,14,0,99975
36449608,Porto A.S. 1829 - Double small,271791451,Porto AS 1829,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14312,-8.61548,Private room,309,1,0,,,5,0,0,6554
36449789,Porto A.S. 1829 - Double with City View,271791451,Porto AS 1829,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14368,-8.6157,Private room,364,1,0,,,5,1,0,6554
36449869,Porto A.S. 1829 - Unique room,271791451,Porto AS 1829,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1426,-8.61577,Private room,464,1,0,,,5,1,0,6554
36451740,Porto Accommodation,274066195,Eillen,PORTO,Bonfim,41.14775,-8.59227,Private room,30,2,74,2022-05-13,2.13,3,298,35,Exempt
36452395,+KHORA 2+ 5min walk METRO_direct to airport,171621927,Nuno,PORTO,Lordelo do Ouro e Massarelos,41.15429,-8.6294,Entire home/apt,69,2,40,2022-05-29,1.15,2,202,17,100596/AL
36477069,Suite Calêndula - Hostel das Flores,99254174,Sergio,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18839,-8.64764,Hotel room,33,1,41,2022-05-26,1.17,6,281,30,OB00521
36478133,Suite Tulipa - Hostel das Flores,99254174,Sergio,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18839,-8.64764,Private room,33,1,13,2022-05-11,0.37,6,276,7,OB00521
36481572,Rainbow Room at Fatima's House - Cedofeita,30068812,Fátima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15695,-8.61886,Private room,30,1,13,2022-05-25,0.37,4,76,4,95832/AL
36483878,SeasideStudio - know Porto without giving up beach,117023047,Pedro,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15271,-8.67754,Entire home/apt,74,2,129,2022-06-05,3.76,1,205,54,99167/AL
36496240,Apartment with a beautiful terrace,274410844,Jerónimo,PORTO,Bonfim,41.14729,-8.60114,Entire home/apt,49,2,2,2021-08-22,0.06,1,221,1,21155/AL
36498059,Kate Home Trindade Apartment - City's Centre 4T,273484256,Luisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15275,-8.61051,Entire home/apt,92,2,7,2019-12-09,0.20,2,120,0,99162/AL
36503656,Central Boho Style Penthouse + Free Parking,264668645,João & Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15324,-8.6042,Entire home/apt,211,3,112,2022-06-05,3.18,2,303,56,96402/AL
36512576,Room with Balcony Campo Lindo Oporto,57575950,Sacha,PORTO,Paranhos,41.16944,-8.61084,Private room,26,6,13,2022-06-02,0.38,11,94,3,47348/AL
36513022,LOTA. VISTAS DE MAR,124474088,Carlos,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37543,-8.7628,Entire home/apt,146,2,1,2021-08-13,0.10,1,364,1,1232/AL
36513621,White Light - Gaia Center close to D. Luís Bridge,274517151,Maria,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13531,-8.60801,Entire home/apt,40,2,10,2019-10-15,0.28,1,0,0,95940/AL
36522341,Ninho Jardim do Morro | 3 rooms - Serra do Pilar,166237958,Cláudio & Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13568,-8.60912,Entire home/apt,198,1,11,2022-04-17,0.31,13,40,2,94961/AL
36525386,Rendilheira Boutique Hotel - Quarto 104,243955897,Paulo Jorge,VILA DO CONDE,Azurara,41.35025,-8.74073,Hotel room,80,1,1,2020-12-31,0.06,9,252,0,44993/AL
36525754,Rendilheira Boutique Hotel - Quarto 103,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.3531,-8.74384,Hotel room,70,1,1,2019-08-11,0.03,9,160,0,44993/AL
36525843,Rendilheira _ Boutique _ Hotel _ Quarto 105,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35074,-8.74224,Hotel room,70,1,1,2019-08-06,0.03,9,160,0,44993/AL
36526001,Rendilheira_Boutique_Hotel_Quarto 102,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35393,-8.74353,Hotel room,65,1,2,2019-08-18,0.06,9,349,0,44993/AL
36539225,Casa D'Avó 2 - Experience Porto with tradition,274695834,Manuela,PORTO,Campanhã,41.15669,-8.57985,Entire home/apt,110,2,9,2020-12-27,0.26,6,299,0,95889/AL
36541279,OPORTO WALL APARTMENTS APARTAMENTO 1,130472157,Empenho De Verão Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14357,-8.61749,Entire home/apt,79,1,0,,,5,279,0,89226/AL
36545229,PortWine literary hostel - V - free parking,211475494,Poesis,GONDOMAR,Rio Tinto,41.18325,-8.58063,Hotel room,14,30,2,2019-08-16,0.06,4,31,0,77465/AL
36548788,MSC Flat VII,274753499,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14224,-8.61623,Entire home/apt,119,2,11,2022-05-16,1.11,4,162,11,67574/AL
36551822,Oporto Colorful Flat,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14858,-8.60261,Entire home/apt,93,1,33,2022-06-06,0.95,35,319,9,101723/AL
36553690,OPORTO WALL APARTMENTS- APARTAMENTO 2,130472157,Empenho De Verão Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14311,-8.61809,Entire home/apt,80,1,29,2022-05-01,0.89,5,274,26,89233/AL
36554599,OPORTO WALL APARTMENTS- APARTAMENTO 3,130472157,Empenho De Verão Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14302,-8.6163,Entire home/apt,78,1,10,2022-04-14,0.29,5,271,9,90735/AL
36555726,OPORTO WALL APARTMENTS-APARTAMENTO 4,130472157,Empenho De Verão Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14404,-8.61822,Entire home/apt,76,1,12,2022-03-19,1.20,5,310,12,90736/AL
36556905,#1 - Quarto Jesuítas,274810009,Maria,SANTO TIRSO,Lamelas e Guimarei,41.30305,-8.49115,Private room,84,1,0,,,3,180,0,RNT182/TURISMODEHABITACAO
36557038,OPORTO WALL APARTMENTS- APARTAMENTO 5,130472157,Empenho De Verão Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14238,-8.61669,Entire home/apt,90,1,23,2022-05-27,1.13,5,269,21,90781/AL
36558237,#2 Quarto privado da Quinta,274810009,Maria,SANTO TIRSO,Lamelas e Guimarei,41.30332,-8.49178,Private room,84,1,0,,,3,365,0,RNT182/TURISMODEHABITACAO
36558788,#3 Quarto Privado da Picaria,274810009,Maria,SANTO TIRSO,Lamelas e Guimarei,41.29997,-8.47983,Private room,84,1,0,,,3,365,0,RNT182/TURISMODEHABITACAO
36559148,Campo Lindo Apartment III,81536843,Paulo,PORTO,Paranhos,41.16725,-8.61044,Entire home/apt,65,4,68,2021-08-07,1.92,3,291,1,100945/AL
36580462,Porto River View House,159567291,Brothers,PORTO,Lordelo do Ouro e Massarelos,41.14758,-8.65727,Entire home/apt,444,2,3,2022-05-17,0.09,2,168,1,76301/AL
36583110,HM -  Nearby Bolhão Studio,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14832,-8.60397,Entire home/apt,87,1,18,2022-05-29,0.51,36,324,12,74661/AL
36583814,YOUROPO - Santa Catarina 1E,16922131,Bateira E Ferreira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14818,-8.60603,Entire home/apt,350,1,30,2022-06-07,0.86,75,304,10,98175/AL
36589398,Casa do Conde,130004637,Francisco,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18417,-8.69454,Entire home/apt,80,1,7,2020-08-27,0.20,21,242,0,99712/AL
36590847,Quarto Sul Casa do Conde,130004637,Francisco,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18637,-8.69402,Private room,30,1,58,2022-05-05,1.66,21,286,38,99712/AL
36591232,Quarto Oeste Casa do Conde,130004637,Francisco,MATOSINHOS,Matosinhos e Leça da Palmeira,41.185364,-8.694913,Private room,30,1,63,2022-05-08,1.78,21,296,24,99712/AL
36591575,Quarto Este Casa do Conde,130004637,Francisco,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18646,-8.69457,Private room,30,1,73,2022-03-22,2.07,21,242,22,99712/AL
36598038,Linda cobertura proxima a praia e centro do Porto.,129799624,Vanessa,VILA NOVA DE GAIA,Canidelo,41.12981,-8.65425,Entire home/apt,200,15,0,,,1,165,0,Exempt
36599761,Rendilheira Boutique Hotel - Quarto 201,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35498,-8.74247,Private room,56,1,15,2022-05-15,0.42,9,323,7,99443/AL
36600155,Rendilheira Boutique Hotel - Quarto 202,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35523,-8.74176,Hotel room,70,1,2,2019-08-14,0.06,9,353,0,44993/AL
36600396,Rendilheira Boutique Hotel - Quarto 203,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35447,-8.74248,Hotel room,70,1,2,2021-07-30,0.06,9,160,1,44993/AL
36600589,Rendilheira Boutique Hotel - Quarto 204,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35401,-8.7418,Private room,80,1,3,2019-12-29,0.09,9,353,0,44993/AL
36600740,Rendilheira Boutique Hotel - Quarto 205,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35348,-8.74198,Private room,70,1,2,2019-09-08,0.06,9,357,0,44993/AL
36601175,Camões Lookout,275117340,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15335,-8.60954,Entire home/apt,157,2,8,2021-09-20,0.23,2,292,1,96018/AL
36617762,Hope House a lovely hideaway in Póvoa de Varzim,189003182,Esperança,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37764,-8.76317,Entire home/apt,100,2,4,2021-07-19,0.13,1,199,1,62158/AL
36620908,Pet Friendly | Barbecue | Jacuzzi | MyStay,104779539,MyStay,PÓVOA DE VARZIM,Rates,41.42411,-8.66223,Entire home/apt,294,1,26,2022-06-01,0.79,8,287,13,000209/AL
36620953,Pet Friendly | Barbecue | Beach | MyStay,104779539,MyStay,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.40016,-8.77594,Entire home/apt,91,1,1,2019-08-28,0.03,8,238,0,25297/AL
36622824,"Casa junto à praia, Póvoa de Varzim by iZiBookings",104779539,MyStay,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.39079,-8.76206,Entire home/apt,416,1,0,,,8,0,0,7034/AL
36623937,Quarto Duplo C/ WC privada no Exterior,103017132,Ricardo,PORTO,Campanhã,41.14672,-8.58705,Private room,38,1,0,,,8,252,0,97423/AL
36632950,NEW Oporto @ Bolhão Market & FREE PARKING,14754066,Ana & João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14928,-8.60361,Entire home/apt,94,2,54,2022-05-31,1.54,7,326,18,85862/AL
36634844,Bungalow Quinta do Grande Herdeiro Grande Porto,187065180,Antónia,PAREDES,Paredes,41.20847,-8.37096,Entire home/apt,120,2,7,2020-08-23,0.20,1,365,0,Exempt
36638146,Cosy flat close to river between center and beach,275383329,Diogo,PORTO,Lordelo do Ouro e Massarelos,41.15559,-8.64923,Entire home/apt,66,2,22,2022-05-03,0.63,1,35,4,97421/AL
36645298,Double Bed in Historic Centre City View Apartment,40364160,Darren,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14423,-8.60816,Private room,31,2,10,2020-03-10,0.31,2,0,0,Exempt
36654159,Living Oporto Loft II,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.15807,-8.63468,Entire home/apt,76,2,8,2020-09-04,0.24,78,252,0,96318/AL
36654482,Belas Artes Apartments II,44500020,Simao,PORTO,Bonfim,41.14873,-8.60101,Entire home/apt,80,1,4,2019-10-06,0.12,11,264,0,49
36654547,Casa Bela★ Charming Loft near the beach,3849926,Ariana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14852,-8.67076,Entire home/apt,117,2,7,2022-05-28,0.71,5,296,7,88852/AL
36654781,Belas Artes Apartments II,44500020,Simao,PORTO,Bonfim,41.14737,-8.59902,Entire home/apt,110,1,5,2019-08-25,0.14,11,264,0,49
36655073,Belas Artes Apartments II,44500020,Simao,PORTO,Bonfim,41.14881,-8.59898,Entire home/apt,130,1,9,2019-09-19,0.26,11,264,0,49721
36655395,Belas Artes Apartments II,44500020,Simao,PORTO,Bonfim,41.14797,-8.59958,Entire home/apt,150,1,4,2019-08-17,0.11,11,264,0,49
36664074,Home @ Porto Clérigos Apartment 3 - Standard 1Room,182368701,Hugo Pais Da Silva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15771,-8.62876,Entire home/apt,130,2,0,,,6,202,0,100665/AL
36664931,Home @ Porto Clérigos Apartment 4 - Studio,182368701,Hugo Pais Da Silva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15772,-8.62835,Entire home/apt,89,2,1,2021-08-12,0.10,6,219,1,100666/AL
36665207,Home @ Porto Clérigos Apartment 6 - Standard 2Room,182368701,Hugo Pais Da Silva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15867,-8.62985,Entire home/apt,250,2,0,,,6,182,0,100665/AL ; 100666/AL
36670157,Quarto Porto 2,275612416,Joao,PORTO,Paranhos,41.17682,-8.5844,Private room,15,3,4,2019-09-13,0.12,4,0,0,Exempt
36687731,OPORTO HAPPY HOUSE II - 100% clean and disinfected,4790748,Vera,PORTO,Bonfim,41.15305,-8.60186,Entire home/apt,42,2,43,2022-05-29,1.22,1,85,8,99952/AL
36691283,Casa de Cela- Casa das Cavalariças 2,209049373,Claudia,AROUCA,Urrô,40.92147,-8.29203,Entire home/apt,99,2,6,2021-09-02,0.18,3,160,1,LU  20/2002
36718384,Zephyrino’s Flats - The Art of Hospitality II,255266276,José Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15618,-8.61524,Entire home/apt,48,1,163,2022-06-06,4.83,1,81,92,101201/AL
36725264,Casa D’Avó 1 - Experience Porto with tradition,274695834,Manuela,PORTO,Campanhã,41.15669,-8.57985,Entire home/apt,80,2,9,2021-10-30,0.26,6,209,2,95889/AL
36725644,Casa D’Avó 2A - Experience Porto with tradition,274695834,Manuela,PORTO,Campanhã,41.15669,-8.57985,Entire home/apt,76,2,2,2022-06-06,0.07,6,300,1,95889/AL
36725870,Casa D’Avó 1A - Experience Porto with tradition,274695834,Manuela,PORTO,Campanhã,41.15669,-8.57985,Entire home/apt,60,2,2,2022-05-02,0.06,6,119,1,95889/AL
36725975,Casa D’Avó 1B - Experience Porto with tradition,274695834,Manuela,PORTO,Campanhã,41.15669,-8.57985,Private room,40,1,4,2022-05-30,3.16,6,304,4,95889/AL
36731152,Apartamento en la playa de Matosinhos,63532993,Angeles,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17813,-8.68924,Entire home/apt,120,3,36,2022-06-05,1.05,1,138,20,101331/AL
36740222,Suite de conforto,172398001,José,PORTO,Paranhos,41.17103,-8.60738,Private room,15,5,3,2019-09-01,0.09,4,160,0,Exempt
36746766,BRA.com Faria de Guimarães 102,40592098,Bárbara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1557,-8.61031,Entire home/apt,60,2,0,,,24,148,0,49448/2019
36760869,VB City Apartment for 4,6787366,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14839,-8.60304,Entire home/apt,84,2,8,2022-05-23,0.23,25,315,6,98352/AL
36761209,Ruby Charm Houses 8 66132/AL,8843516,Maria João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15937,-8.60716,Entire home/apt,163,1,2,2020-07-26,0.07,8,328,0,66132/AL
36765932,"Apartamento T2, a 10 minutos do Porto.",197772708,Rosa,GONDOMAR,Baguim do Monte (Rio Tinto),41.19084,-8.5526,Private room,30,1,0,,,2,0,0,71122/Al
36766202,Ninho Jardim do Morro | Double Room,166237958,Cláudio & Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13605,-8.60963,Private room,58,1,44,2022-06-03,1.25,13,315,29,94961/AL
36766689,Ninho Jardim do Morro | Double Room,166237958,Cláudio & Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13568,-8.60912,Private room,63,1,28,2022-05-29,0.81,13,342,20,94961/AL
36766945,Ninho Jardim do Morro | Double Room,166237958,Cláudio & Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13606,-8.60965,Private room,67,1,29,2022-05-26,0.82,13,346,24,94961/AL
36767740,Quarto Porto,275612416,Joao,PORTO,Paranhos,41.17796,-8.58449,Private room,15,3,6,2019-09-24,0.17,4,0,0,Exempt
36768900,Quarto Porto 3,275612416,Joao,PORTO,Paranhos,41.17733,-8.58404,Private room,10,3,0,,,4,0,0,Exempt
